VentaID,FacturaID,Fecha,ClienteID,VendedorID,ProductoID,Cantidad,PrecioUnitario,CostoUnitario,Descuento,TotalVenta,TotalCosto,Margen,CanalVenta
3688,1333,2024-08-29,436,5,11,2,22611.36,17521.7,0.0,45222.72,35043.41,10179.31,WhatsApp
3689,1333,2024-08-11,436,5,13,4,17257.72,13587.12,2014.12,67016.75,54348.48,12668.27,WhatsApp
3690,1333,2024-10-06,436,5,8,7,27954.08,22126.42,0.0,195678.59,154884.91,40793.68,WhatsApp
3691,1333,2024-07-01,436,5,10,5,11120.88,8772.58,1412.17,54192.23,43862.88,10329.35,WhatsApp
3692,1334,2024-08-24,220,8,21,15,3002.83,2318.1,1007.05,44035.43,34771.48,9263.96,Teléfono
3693,1335,2024-05-18,302,9,21,20,3065.79,2233.66,4104.73,57211.06,44673.15,12537.92,Teléfono
3694,1336,2024-12-11,334,5,29,3,41895.45,34531.85,0.0,125686.36,103595.56,22090.81,WhatsApp
3695,1336,2024-12-11,334,5,3,5,45619.31,37701.34,0.0,228096.54,188506.71,39589.83,WhatsApp
3696,1337,2025-10-15,552,15,2,7,34425.32,27589.69,9485.2,233199.37,193127.81,40071.56,WhatsApp
3697,1337,2025-12-13,552,15,26,5,5126.6,3918.14,0.0,25633.02,19590.72,6042.3,WhatsApp
3698,1337,2025-10-05,552,15,23,7,868.79,615.98,0.0,6081.52,4311.89,1769.63,WhatsApp
3699,1338,2025-05-20,414,11,16,3,715.86,556.17,0.0,2147.59,1668.52,479.07,Presencial
3700,1338,2025-11-25,414,11,18,5,1785.54,1420.78,0.0,8927.69,7103.9,1823.78,Presencial
3701,1338,2025-08-18,414,11,6,3,29645.96,25598.66,0.0,88937.88,76795.98,12141.9,Presencial
3702,1338,2025-08-28,414,11,9,3,12169.13,10440.48,0.0,36507.39,31321.44,5185.94,Presencial
3703,1338,2025-12-10,414,11,11,1,6989.52,5955.09,0.0,6989.52,5955.09,1034.42,Presencial
3704,1339,2025-08-23,157,10,25,25,5778.16,4372.31,5489.02,136659.69,109307.81,27351.88,Presencial
3705,1339,2025-07-26,157,10,23,25,1391.05,991.56,925.49,33850.84,24789.04,9061.81,Presencial
3706,1339,2025-06-04,157,10,14,21,18980.97,14650.38,0.0,398600.43,307657.89,90942.55,Presencial
3707,1339,2025-10-06,157,10,19,13,2536.41,1854.1,778.32,32194.98,24103.35,8091.63,Presencial
3708,1340,2024-02-11,378,12,15,4,6242.84,4633.67,360.5,24610.87,18534.67,6076.2,Correo
3709,1340,2024-05-03,378,12,26,5,4895.47,3667.75,660.49,23816.87,18338.76,5478.11,Correo
3710,1340,2024-05-25,378,12,20,17,2142.06,1514.8,0.0,36415.02,25751.53,10663.49,Correo
3711,1340,2024-02-12,378,12,29,5,33351.79,28615.85,3826.33,162932.63,143079.24,19853.39,Correo
3712,1341,2024-08-14,105,9,17,5,24075.97,17064.51,1375.58,119004.26,85322.56,33681.69,Teléfono
3713,1341,2024-10-15,105,9,7,2,21021.8,16756.21,0.0,42043.59,33512.43,8531.16,Teléfono
3714,1341,2024-11-03,105,9,28,2,22617.7,16771.66,0.0,45235.4,33543.32,11692.08,Teléfono
3715,1341,2025-01-28,105,9,8,3,42105.35,32902.13,0.0,126316.06,98706.4,27609.66,Teléfono
3716,1342,2024-07-08,491,6,27,9,1466.46,1046.88,0.0,13198.14,9421.92,3776.22,Presencial
3717,1342,2024-07-21,491,6,13,5,13221.55,10055.03,0.0,66107.76,50275.14,15832.62,Presencial
3718,1342,2024-08-21,491,6,25,9,3261.55,2476.98,0.0,29353.97,22292.82,7061.15,Presencial
3719,1342,2024-10-11,491,6,21,9,3331.12,2459.02,0.0,29980.04,22131.14,7848.9,Presencial
3720,1343,2024-10-24,513,11,7,3,9658.21,8142.39,0.0,28974.63,24427.16,4547.47,Presencial
3721,1343,2024-11-23,513,11,15,9,3193.93,2429.79,0.0,28745.37,21868.11,6877.26,Presencial
3722,1343,2024-12-13,513,11,28,5,6133.46,4764.58,1106.89,29560.41,23822.9,5737.51,Presencial
3723,1344,2024-04-02,153,13,14,1,18117.7,13788.12,0.0,18117.7,13788.12,4329.58,Teléfono
3724,1344,2024-04-19,153,13,19,4,2452.31,1763.7,0.0,9809.24,7054.8,2754.44,Teléfono
3725,1344,2025-01-02,153,13,11,3,20294.03,15262.61,0.0,60882.09,45787.83,15094.26,Teléfono
3726,1345,2024-08-24,155,15,13,3,74299.72,56302.33,0.0,222899.16,168906.99,53992.17,Teléfono
3727,1345,2024-11-03,155,15,14,7,88265.73,65699.55,0.0,617860.09,459896.82,157963.27,Teléfono
3728,1346,2024-11-13,31,12,22,9,1032.26,755.43,0.0,9290.36,6798.87,2491.49,Teléfono
3729,1347,2025-01-14,399,9,4,7,58880.68,47895.68,0.0,412164.73,335269.79,76894.94,WhatsApp
3730,1348,2024-09-07,227,2,15,12,1745.14,1381.02,718.56,20223.13,16572.25,3650.88,Teléfono
3731,1348,2024-09-25,227,2,22,7,199.66,160.51,60.58,1337.01,1123.56,213.45,Teléfono
3732,1348,2024-11-24,227,2,1,13,8533.16,7527.88,7765.07,105107.29,97862.43,7244.86,Teléfono
3733,1348,2024-12-23,227,2,24,11,805.85,600.52,178.03,8686.31,6605.74,2080.57,Teléfono
3734,1349,2025-04-12,248,9,19,5,13787.94,9489.74,0.0,68939.73,47448.69,21491.04,WhatsApp
3735,1349,2025-09-12,248,9,16,6,11494.67,7965.14,0.0,68968.04,47790.81,21177.23,WhatsApp
3736,1350,2025-06-29,273,10,1,7,66590.13,55462.91,12968.8,453162.09,388240.4,64921.69,Teléfono
3737,1350,2025-07-04,273,10,27,3,2578.2,1797.08,191.63,7542.98,5391.24,2151.74,Teléfono
3738,1350,2025-11-15,273,10,30,9,17053.86,12893.97,1738.0,151746.75,116045.74,35701.01,Teléfono
3739,1351,2024-05-21,50,10,23,21,627.57,433.72,0.0,13178.97,9108.07,4070.9,Teléfono
3740,1351,2024-05-17,50,10,21,34,1839.02,1378.77,3941.75,58585.01,46878.18,11706.83,Teléfono
3741,1351,2024-03-09,50,10,19,14,1160.7,829.91,0.0,16249.8,11618.78,4631.02,Teléfono
3742,1351,2024-03-08,50,10,6,6,37696.99,31261.08,9436.94,216744.98,187566.48,29178.5,Teléfono
3743,1351,2024-02-25,50,10,20,27,1160.06,821.76,2050.43,29271.26,22187.52,7083.74,Teléfono
3744,1351,2024-01-29,50,10,13,5,7316.99,5687.35,0.0,36584.96,28436.74,8148.22,Teléfono
3745,1352,2025-04-03,47,4,13,2,5173.13,4200.72,143.39,10202.87,8401.44,1801.43,WhatsApp
3746,1352,2025-07-25,47,4,15,5,2359.27,1874.52,0.0,11796.36,9372.6,2423.76,WhatsApp
3747,1353,2024-10-28,285,9,16,4,3534.5,2451.72,0.0,14138.02,9806.88,4331.14,WhatsApp
3748,1354,2024-09-28,409,14,24,4,1157.14,833.69,0.0,4628.55,3334.77,1293.78,Presencial
3749,1354,2024-10-22,409,14,11,3,10096.78,8117.97,0.0,30290.34,24353.91,5936.43,Presencial
3750,1355,2024-06-04,501,5,10,10,4254.67,3489.58,2208.81,40337.85,34895.8,5442.05,Teléfono
3751,1355,2024-06-14,501,5,9,11,14692.43,11613.54,0.0,161616.74,127748.99,33867.75,Teléfono
3752,1355,2025-02-14,501,5,19,29,1502.09,1077.62,2065.48,40710.38,31250.87,9459.51,Teléfono
3753,1355,2025-06-28,501,5,11,11,8645.57,6729.29,4591.42,90509.81,74022.15,16487.66,Teléfono
3754,1356,2024-02-29,273,8,24,6,520.59,446.12,0.0,3123.52,2676.73,446.8,Web
3755,1356,2024-02-04,273,8,18,8,820.89,731.01,0.0,6567.16,5848.09,719.06,Web
3756,1356,2024-02-03,273,8,26,5,915.45,822.57,190.86,4386.38,4112.84,273.54,Web
3757,1356,2024-01-27,273,8,9,20,8938.27,8613.35,3512.84,173074.59,172266.93,807.66,Web
3758,1357,2025-09-13,475,8,28,2,8314.99,6496.27,178.24,16451.73,12992.54,3459.2,WhatsApp
3759,1357,2025-04-29,475,8,17,2,8529.35,6546.3,0.0,17058.71,13092.6,3966.11,WhatsApp
3760,1358,2024-04-04,373,8,17,14,9176.75,6867.61,0.0,128474.45,96146.57,32327.88,Teléfono
3761,1358,2024-04-28,373,8,27,10,1114.94,821.11,415.38,10734.0,8211.11,2522.89,Teléfono
3762,1358,2024-05-31,373,8,20,9,1569.1,1158.46,0.0,14121.95,10426.16,3695.79,Teléfono
3763,1358,2024-06-06,373,8,28,2,8693.01,6909.6,0.0,17386.03,13819.19,3566.84,Teléfono
3764,1359,2024-05-15,429,9,1,4,21430.31,18033.61,0.0,85721.24,72134.45,13586.78,Teléfono
3765,1359,2024-07-17,429,9,3,1,20156.24,16757.62,411.94,19834.93,16757.62,3077.33,Teléfono
3766,1359,2024-12-10,429,9,11,3,19283.16,15266.89,0.0,57849.48,45800.68,12048.79,Teléfono
3767,1359,2025-01-01,429,9,16,3,1211.17,868.18,72.55,3560.96,2604.53,956.44,Teléfono
3768,1360,2025-08-17,353,3,19,4,1143.46,846.19,0.0,4573.83,3384.74,1189.09,WhatsApp
3769,1360,2025-10-19,353,3,9,5,11709.05,9430.22,2673.56,55871.71,47151.11,8720.59,WhatsApp
3770,1361,2024-02-19,33,2,22,14,318.59,257.04,0.0,4460.21,3598.56,861.65,Presencial
3771,1362,2024-03-05,311,12,23,12,1689.58,1149.23,0.0,20274.91,13790.74,6484.18,WhatsApp
3772,1362,2024-03-13,311,12,11,2,24592.69,18906.86,909.43,48275.95,37813.73,10462.22,WhatsApp
3773,1362,2024-05-10,311,12,22,16,1012.6,757.84,0.0,16201.54,12125.38,4076.16,WhatsApp
3774,1363,2025-07-19,14,8,20,11,2488.94,1803.95,0.0,27378.35,19843.46,7534.89,Presencial
3775,1363,2025-10-03,14,8,18,24,7202.74,5244.9,6779.24,163510.18,125877.7,37632.49,Presencial
3776,1363,2025-09-28,14,8,23,10,1400.81,965.41,863.81,13144.33,9654.12,3490.21,Presencial
3777,1364,2025-08-04,335,14,11,4,11389.22,9125.29,0.0,45556.9,36501.17,9055.73,WhatsApp
3778,1364,2025-08-26,335,14,28,2,7871.56,5999.5,0.0,15743.11,11998.99,3744.12,WhatsApp
3779,1364,2025-09-08,335,14,10,8,5806.9,4638.23,0.0,46455.17,37105.82,9349.34,WhatsApp
3780,1364,2025-11-23,335,14,7,4,7360.34,6019.7,0.0,29441.38,24078.82,5362.56,WhatsApp
3781,1364,2025-12-30,335,14,21,15,2249.12,1684.07,0.0,33736.86,25261.02,8475.84,WhatsApp
3782,1365,2024-01-17,384,10,17,6,13285.81,9780.54,0.0,79714.84,58683.2,21031.63,Teléfono
3783,1365,2024-02-28,384,10,21,19,2570.44,1962.76,0.0,48838.28,37292.36,11545.92,Teléfono
3784,1366,2025-06-30,361,5,21,15,2363.95,1736.48,0.0,35459.19,26047.24,9411.95,Web
3785,1366,2025-07-10,361,5,7,6,12983.3,10343.13,0.0,77899.82,62058.79,15841.04,Web
3786,1366,2025-07-26,361,5,27,6,1057.88,749.98,97.59,6249.7,4499.87,1749.84,Web
3787,1366,2025-08-19,361,5,10,15,9936.91,8006.39,4541.99,141332.3,120095.82,21236.48,Web
3788,1366,2025-10-24,361,5,25,7,2357.8,1754.49,0.0,16504.6,12281.4,4223.2,Web
3789,1367,2025-12-21,566,11,15,4,1484.63,1156.05,0.0,5938.51,4624.21,1314.3,Presencial
3790,1367,2025-12-12,566,11,27,6,358.89,276.99,0.0,2153.36,1661.96,491.4,Presencial
3791,1367,2025-11-26,566,11,11,6,4056.53,3373.82,0.0,24339.18,20242.92,4096.26,Presencial
3792,1368,2024-04-15,78,14,20,4,409.86,330.51,0.0,1639.44,1322.04,317.4,Correo
3793,1368,2024-03-13,78,14,16,13,339.92,271.52,0.0,4418.96,3529.76,889.2,Correo
3794,1368,2024-01-19,78,14,10,1,1675.97,1459.72,33.4,1642.57,1459.72,182.85,Correo
3795,1368,2024-02-06,78,14,18,5,825.46,703.5,0.0,4127.3,3517.5,609.8,Correo
3796,1368,2024-01-20,78,14,4,2,6416.47,6150.93,0.0,12832.94,12301.86,531.08,Correo
3797,1369,2024-11-28,417,1,10,10,4070.77,3340.72,1708.94,38998.71,33407.24,5591.47,Web
3798,1369,2024-12-19,417,1,3,8,17218.72,14705.41,0.0,137749.75,117643.28,20106.47,Web
3799,1369,2025-03-23,417,1,19,12,1019.23,738.46,609.42,11621.38,8861.49,2759.9,Web
3800,1370,2025-03-28,84,12,21,16,2465.2,1790.67,970.58,38472.58,28650.72,9821.86,Teléfono
3801,1370,2025-12-04,84,12,10,8,10244.9,7814.84,0.0,81959.24,62518.75,19440.49,Teléfono
3802,1371,2025-01-02,450,15,1,3,24328.43,20021.58,1233.84,71751.47,60064.73,11686.73,Presencial
3803,1371,2025-02-27,450,15,20,14,1298.13,946.88,1183.46,16990.37,13256.33,3734.03,Presencial
3804,1372,2025-04-01,278,13,11,3,4753.06,3912.99,207.29,14051.88,11738.97,2312.91,Teléfono
3805,1372,2025-08-12,278,13,2,2,10285.72,8537.8,0.0,20571.45,17075.6,3495.86,Teléfono
3806,1372,2025-08-01,278,13,10,6,4046.9,3385.39,269.43,23823.38,20312.36,3511.02,Teléfono
3807,1373,2025-05-19,43,7,28,3,2960.08,2390.09,224.62,8655.62,7170.28,1485.34,Correo
3808,1373,2025-06-21,43,7,12,3,2185.52,1724.31,0.0,6556.54,5172.93,1383.61,Correo
3809,1373,2025-07-10,43,7,23,7,285.7,212.18,63.64,1936.24,1485.22,451.02,Correo
3810,1374,2024-01-15,193,1,7,3,14201.65,11010.01,0.0,42604.96,33030.04,9574.92,Teléfono
3811,1374,2024-05-04,193,1,18,5,5347.34,4070.18,0.0,26736.72,20350.92,6385.8,Teléfono
3812,1374,2025-06-02,193,1,15,5,7922.58,5684.68,1042.32,38570.58,28423.38,10147.2,Teléfono
3813,1375,2024-03-16,419,14,19,10,1019.62,762.26,378.6,9817.56,7622.64,2194.92,Teléfono
3814,1375,2024-04-09,419,14,13,2,10709.77,8377.26,0.0,21419.53,16754.52,4665.01,Teléfono
3815,1375,2024-05-15,419,14,10,2,4227.61,3359.02,197.27,8257.96,6718.03,1539.92,Teléfono
3816,1376,2024-08-15,423,1,26,6,1132.8,911.22,0.0,6796.81,5467.32,1329.49,WhatsApp
3817,1376,2024-08-19,423,1,16,1,413.38,319.35,0.0,413.38,319.35,94.04,WhatsApp
3818,1377,2025-09-29,348,1,13,2,6139.5,4827.19,0.0,12279.01,9654.39,2624.62,Teléfono
3819,1377,2025-09-22,348,1,2,7,16628.24,13451.81,0.0,116397.72,94162.67,22235.05,Teléfono
3820,1377,2025-05-17,348,1,20,19,960.45,712.61,799.09,17449.36,13539.55,3909.81,Teléfono
3821,1377,2025-10-07,348,1,14,2,6951.73,5565.28,0.0,13903.45,11130.57,2772.88,Teléfono
3822,1377,2025-11-13,348,1,15,10,2838.59,2139.77,1208.88,27177.04,21397.66,5779.38,Teléfono
3823,1377,2025-09-08,348,1,21,7,1553.49,1164.88,372.77,10501.69,8154.18,2347.51,Teléfono
3824,1378,2025-10-30,392,4,22,36,476.91,359.08,967.41,16201.35,12927.06,3274.29,Presencial
3825,1379,2024-03-29,406,4,17,22,6359.17,4884.86,7135.19,132766.6,107467.01,25299.59,Teléfono
3826,1379,2024-06-30,406,4,11,6,9150.44,7229.14,1714.37,53188.3,43374.82,9813.48,Teléfono
3827,1379,2024-07-01,406,4,19,16,1099.49,828.9,391.22,17200.58,13262.4,3938.18,Teléfono
3828,1379,2024-09-12,406,4,24,13,1419.54,1081.94,965.56,17488.46,14065.27,3423.19,Teléfono
3829,1380,2024-09-17,111,2,18,19,2204.31,1725.83,1332.71,39776.12,32790.85,6985.27,Presencial
3830,1380,2024-12-27,111,2,17,50,6249.39,4855.18,15679.04,287696.61,242759.1,44937.51,Presencial
3831,1381,2024-04-07,490,3,1,8,7891.84,7420.43,0.0,63134.7,59363.46,3771.24,Teléfono
3832,1381,2024-04-19,490,3,10,10,2078.12,1887.07,0.0,20781.24,18870.72,1910.52,Teléfono
3833,1381,2024-04-25,490,3,16,12,600.58,473.35,133.9,7022.2,5680.21,1341.98,Teléfono
3834,1381,2024-01-30,490,3,25,9,808.68,691.73,0.0,7278.12,6225.55,1052.57,Teléfono
3835,1382,2025-11-04,327,5,14,3,21155.43,16213.83,0.0,63466.3,48641.5,14824.8,Teléfono
3836,1382,2025-12-04,327,5,16,9,1495.63,1063.47,0.0,13460.67,9571.23,3889.44,Teléfono
3837,1383,2025-01-02,8,8,7,2,5313.49,4495.82,0.0,10626.98,8991.65,1635.34,WhatsApp
3838,1383,2025-01-30,8,8,1,11,19096.34,16866.83,11585.89,198473.9,185535.16,12938.74,WhatsApp
3839,1383,2025-04-02,8,8,17,45,5947.42,4660.65,11098.01,256536.11,209729.05,46807.06,WhatsApp
3840,1383,2025-04-03,8,8,11,4,8214.02,6864.16,963.04,31893.05,27456.62,4436.42,WhatsApp
3841,1384,2024-02-13,364,12,4,4,47625.78,39645.61,0.0,190503.12,158582.45,31920.67,Teléfono
3842,1384,2024-06-19,364,12,27,8,2189.59,1525.04,0.0,17516.74,12200.35,5316.38,Teléfono
3843,1384,2024-01-03,364,12,25,8,4730.82,3611.44,1663.78,36182.78,28891.49,7291.3,Teléfono
3844,1385,2024-03-26,187,2,16,22,1672.26,1213.85,835.1,35954.59,26704.76,9249.84,Web
3845,1385,2024-06-28,187,2,10,10,8332.12,6605.6,1813.08,81508.11,66056.04,15452.07,Web
3846,1385,2024-08-12,187,2,28,3,11321.15,8521.44,0.0,33963.46,25564.33,8399.13,Web
3847,1385,2024-12-04,187,2,21,21,3263.19,2425.41,1794.87,66732.19,50933.61,15798.58,Web
3848,1386,2024-01-26,407,9,1,3,28547.06,22623.49,0.0,85641.18,67870.48,17770.69,Teléfono
3849,1386,2024-02-15,407,9,5,2,43420.49,37474.54,0.0,86841.0,74949.08,11891.92,Teléfono
3850,1386,2024-02-19,407,9,7,3,17200.61,13225.77,562.81,50690.09,39677.32,11012.78,Teléfono
3851,1387,2025-03-03,78,11,12,3,2501.46,2046.55,0.0,7504.37,6139.64,1364.74,Correo
3852,1387,2025-04-09,78,11,23,8,279.51,218.46,0.0,2236.08,1747.68,488.4,Correo
3853,1387,2025-04-27,78,11,19,7,536.88,405.77,0.0,3758.16,2840.39,917.77,Correo
3854,1387,2025-05-13,78,11,26,5,1211.52,988.71,0.0,6057.6,4943.55,1114.05,Correo
3855,1387,2025-05-16,78,11,17,5,3050.09,2464.28,0.0,15250.45,12321.4,2929.05,Correo
3856,1388,2025-02-01,134,3,8,9,22309.3,18374.35,0.0,200783.74,165369.13,35414.6,Presencial
3857,1388,2025-08-13,134,3,23,28,702.82,512.98,1051.69,18627.27,14363.44,4263.83,Presencial
3858,1388,2025-09-04,134,3,21,46,2134.12,1585.86,4009.77,94159.75,72949.56,21210.19,Presencial
3859,1388,2025-11-03,134,3,29,2,13470.32,11466.9,0.0,26940.64,22933.79,4006.85,Presencial
3860,1388,2025-12-01,134,3,12,8,3860.59,2966.75,0.0,30884.72,23734.0,7150.72,Presencial
3861,1389,2025-07-01,151,7,10,16,4389.89,3600.91,4754.58,65483.73,57614.54,7869.19,Presencial
3862,1389,2025-07-05,151,7,21,18,1803.99,1345.42,0.0,32471.85,24217.6,8254.26,Presencial
3863,1389,2025-10-23,151,7,25,3,1724.8,1341.62,0.0,5174.4,4024.85,1149.55,Presencial
3864,1390,2025-11-07,198,15,27,12,1454.5,1060.72,0.0,17454.04,12728.66,4725.38,Web
3865,1390,2025-11-25,198,15,21,4,3234.25,2422.87,0.0,12937.0,9691.49,3245.51,Web
3866,1390,2025-10-30,198,15,2,1,40930.74,33080.71,0.0,40930.74,33080.71,7850.03,Web
3867,1390,2025-11-21,198,15,11,1,16448.78,12929.04,0.0,16448.78,12929.04,3519.73,Web
3868,1390,2025-12-08,198,15,10,7,8241.49,6643.7,0.0,57690.45,46505.91,11184.55,Web
3869,1391,2024-03-27,88,4,9,6,43141.0,34813.46,4728.78,251185.34,208880.78,42304.57,Web
3870,1391,2024-11-13,88,4,23,9,1054.63,746.5,152.48,9339.2,6718.46,2620.74,Web
3871,1391,2025-03-07,88,4,10,15,12488.44,10184.18,7351.36,175417.27,152762.82,22654.44,Web
3872,1392,2025-06-15,313,6,22,5,220.31,184.63,0.0,1101.53,923.13,178.4,Teléfono
3873,1392,2025-08-16,313,6,26,6,1497.92,1247.17,335.12,8652.39,7483.02,1169.37,Teléfono
3874,1392,2025-12-04,313,6,23,6,361.52,271.97,0.0,2169.1,1631.83,537.27,Teléfono
3875,1392,2025-12-26,313,6,19,7,658.31,520.44,133.14,4475.06,3643.07,831.99,Teléfono
3876,1393,2024-05-19,389,9,28,24,21910.84,16503.25,0.0,525860.1,396078.01,129782.09,Presencial
3877,1393,2024-09-11,389,9,15,9,11413.79,8283.44,0.0,102724.12,74550.94,28173.18,Presencial
3878,1394,2024-08-09,200,13,19,10,860.49,659.88,0.0,8604.9,6598.8,2006.1,Teléfono
3879,1394,2024-09-22,200,13,26,11,1958.15,1558.33,627.28,20912.35,17141.65,3770.7,Teléfono
3880,1394,2024-06-26,200,13,16,15,700.76,530.51,249.12,10262.25,7957.64,2304.61,Teléfono
3881,1394,2024-06-02,200,13,21,3,1334.23,1072.05,0.0,4002.7,3216.15,786.55,Teléfono
3882,1394,2024-05-30,200,13,11,6,6761.15,5615.0,0.0,40566.91,33690.01,6876.9,Teléfono
3883,1395,2024-01-26,30,15,4,9,36585.34,30160.05,0.0,329268.01,271440.53,57827.49,WhatsApp
3884,1396,2024-04-08,69,14,21,39,3570.37,2626.48,8304.28,130940.23,102432.68,28507.54,Correo
3885,1397,2024-07-02,184,10,1,9,7839.62,6917.03,2756.56,68461.65,62253.3,6208.35,WhatsApp
3886,1397,2024-06-14,184,10,7,14,2943.28,2478.9,1794.47,39411.39,34704.63,4706.75,WhatsApp
3887,1397,2024-09-28,184,10,9,3,7651.04,6526.12,0.0,22953.11,19578.36,3374.75,WhatsApp
3888,1398,2025-04-05,162,6,28,2,1680.36,1457.77,0.0,3360.72,2915.55,445.18,Correo
3889,1398,2025-06-06,162,6,24,14,380.42,323.44,0.0,5325.9,4528.2,797.71,Correo
3890,1398,2025-06-17,162,6,15,12,858.41,740.23,0.0,10300.96,8882.73,1418.23,Correo
3891,1399,2024-10-23,436,3,8,8,44686.34,35317.93,8869.49,343122.14,282543.44,60578.7,WhatsApp
3892,1399,2024-12-13,436,3,7,3,23095.81,18006.28,0.0,69287.42,54018.84,15268.58,WhatsApp
3893,1399,2024-12-15,436,3,9,6,61283.28,47703.78,0.0,367699.67,286222.67,81477.0,WhatsApp
3894,1399,2024-12-25,436,3,25,12,4253.87,3172.33,0.0,51046.42,38067.98,12978.43,WhatsApp
3895,1399,2025-01-09,436,3,13,2,17000.29,13222.9,0.0,34000.58,26445.79,7554.79,WhatsApp
3896,1400,2024-11-02,390,5,19,9,1927.94,1337.37,0.0,17351.46,12036.33,5315.13,Correo
3897,1400,2024-12-28,390,5,12,3,5447.54,4133.66,0.0,16342.62,12400.98,3941.64,Correo
3898,1401,2024-03-14,294,5,18,7,4602.64,3488.18,0.0,32218.45,24417.28,7801.19,WhatsApp
3899,1401,2024-06-21,294,5,17,2,13388.28,9591.86,0.0,26776.56,19183.73,7592.83,WhatsApp
3900,1401,2024-06-16,294,5,27,5,1172.27,844.25,247.87,5613.47,4221.24,1392.23,WhatsApp
3901,1401,2024-04-24,294,5,1,9,24935.53,20845.7,12111.77,214488.16,187611.35,26876.81,WhatsApp
3902,1401,2024-03-27,294,5,22,15,537.23,417.78,0.0,8058.42,6266.7,1791.72,WhatsApp
3903,1402,2024-09-20,48,14,10,5,2245.23,2017.14,0.0,11226.13,10085.72,1140.41,Teléfono
3904,1402,2024-05-02,48,14,21,43,848.48,738.42,3136.09,33348.33,31752.19,1596.15,Teléfono
3905,1402,2024-01-18,48,14,14,7,3867.82,3543.75,0.0,27074.72,24806.25,2268.47,Teléfono
3906,1403,2024-06-18,267,12,13,3,6961.64,5423.21,0.0,20884.92,16269.63,4615.29,Teléfono
3907,1403,2024-06-06,267,12,28,5,8233.57,6690.42,0.0,41167.86,33452.08,7715.78,Teléfono
3908,1404,2025-01-30,241,9,16,24,1781.59,1251.81,0.0,42758.16,30043.44,12714.72,Presencial
3909,1404,2025-02-09,241,9,8,11,34722.45,27193.38,0.0,381946.93,299127.23,82819.7,Presencial
3910,1405,2024-01-20,322,15,11,4,54192.79,39914.17,0.0,216771.15,159656.67,57114.48,Presencial
3911,1405,2024-02-16,322,15,20,9,6630.67,4677.08,0.0,59676.01,42093.74,17582.26,Presencial
3912,1405,2024-05-21,322,15,22,16,2243.14,1650.11,0.0,35890.32,26401.8,9488.52,Presencial
3913,1406,2024-06-26,343,11,27,4,423.68,316.75,0.0,1694.72,1267.0,427.72,Teléfono
3914,1406,2024-10-07,343,11,10,5,2350.54,2059.16,0.0,11752.7,10295.8,1456.9,Teléfono
3915,1406,2025-05-03,343,11,28,6,3276.82,2659.7,547.44,19113.48,15958.2,3155.28,Teléfono
3916,1406,2025-05-03,343,11,8,3,5802.21,5075.68,0.0,17406.63,15227.04,2179.59,Teléfono
3917,1407,2024-01-21,307,10,19,8,2205.05,1531.83,0.0,17640.4,12254.64,5385.76,WhatsApp
3918,1407,2024-01-10,307,10,14,7,15911.11,12188.63,0.0,111377.77,85320.41,26057.36,WhatsApp
3919,1408,2024-02-15,368,9,19,8,2336.27,1671.6,0.0,18690.14,13372.8,5317.34,Teléfono
3920,1408,2024-02-05,368,9,25,18,3698.93,2724.64,2917.16,63663.54,49043.45,14620.09,Teléfono
3921,1408,2024-02-02,368,9,29,3,36488.12,30875.11,1643.23,107821.14,92625.34,15195.8,Teléfono
3922,1409,2024-07-22,10,10,7,4,21715.76,17123.84,0.0,86863.06,68495.38,18367.68,Teléfono
3923,1410,2024-10-02,212,15,4,3,17163.04,14622.49,0.0,51489.13,43867.48,7621.65,Teléfono
3924,1410,2024-10-02,212,15,28,3,10461.99,8159.38,0.0,31385.98,24478.13,6907.85,Teléfono
3925,1411,2024-06-17,311,2,18,21,2592.06,2048.96,1654.24,51819.55,43028.35,8791.2,WhatsApp
3926,1411,2024-08-16,311,2,30,1,3670.19,3186.71,0.0,3670.19,3186.71,483.48,WhatsApp
3927,1411,2024-08-17,311,2,9,2,10934.27,9527.39,0.0,21868.54,19054.78,2813.76,WhatsApp
3928,1412,2024-02-12,451,3,22,12,152.85,125.74,51.0,1783.2,1508.94,274.26,Presencial
3929,1412,2024-05-01,451,3,28,3,3681.13,3021.17,0.0,11043.39,9063.51,1979.88,Presencial
3930,1412,2024-03-31,451,3,11,5,3836.48,3162.9,0.0,19182.38,15814.5,3367.88,Presencial
3931,1412,2024-03-24,451,3,8,6,4760.08,3976.95,0.0,28560.47,23861.7,4698.77,Presencial
3932,1413,2024-06-01,103,12,27,30,1116.64,808.01,2978.44,30520.76,24240.3,6280.46,Presencial
3933,1413,2024-11-03,103,12,18,21,3271.41,2440.82,0.0,68699.61,51257.22,17442.39,Presencial
3934,1413,2025-01-03,103,12,24,9,2091.36,1458.41,0.0,18822.24,13125.69,5696.55,Presencial
3935,1413,2025-01-20,103,12,12,9,4661.99,3495.23,1057.73,40900.18,31457.07,9443.11,Presencial
3936,1413,2025-02-18,103,12,26,14,3541.9,2781.16,2040.87,47545.73,38936.24,8609.49,Presencial
3937,1413,2025-04-05,103,12,28,5,8823.57,6668.51,0.0,44117.85,33342.55,10775.3,Presencial
3938,1414,2025-12-21,493,3,25,13,1362.47,1081.13,1097.27,16614.9,14054.74,2560.15,Teléfono
